upc (ean),price,OriginalPrice,availability,sku,title
1.96157E+11,70,70,17,1330942,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Indigo Haze \u002F Sail L
1.96157E+11,70,70,6,1330943,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Indigo Haze \u002F Sail XL
1.96605E+11,70,70,2,1330944,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Coral Chalk \u002F Sail XS
1.96605E+11,70,70,3,1330945,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Coral Chalk \u002F Sail S
1.96605E+11,70,70,15,1330946,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Coral Chalk \u002F Sail M
1.96605E+11,70,70,5,1330947,Nike Sportswear Phoenix Fleece Oversized Crewneck Sweatshirt - Women's Coral Chalk \u002F Sail L
1.96149E+11,60,60,1,1083642,Nike Sportswear Club Fleece Pullover Hoodie - Women's Oatmeal Heather \u002F White XS
1.96149E+11,60,60,5,1083643,Nike Sportswear Club Fleece Pullover Hoodie - Women's Oatmeal Heather \u002F White S
1.96149E+11,55,55,9,1083652,Nike Sportswear Club Fleece Pullover Hoodie - Women's Pink Oxford \u002F White XS
1.96149E+11,55,55,8,1083653,Nike Sportswear Club Fleece Pullover Hoodie - Women's Pink Oxford \u002F White S
1.96149E+11,55,55,4,1083654,Nike Sportswear Club Fleece Pullover Hoodie - Women's Pink Oxford \u002F White M
1.96149E+11,55,55,2,1125077,Nike Sportswear Club Fleece Pullover Hoodie - Women's Black \u002F White XS
1.96149E+11,55,55,2,1125078,Nike Sportswear Club Fleece Pullover Hoodie - Women's Black \u002F White S
1.96151E+11,55,55,9,1125189,Nike Sportswear Club Fleece Pullover Hoodie - Women's Mint Foam \u002F Heather \u002F White XS
1.96151E+11,55,55,23,1125190,Nike Sportswear Club Fleece Pullover Hoodie - Women's Mint Foam \u002F Heather \u002F White S
1.96151E+11,55,55,15,1125191,Nike Sportswear Club Fleece Pullover Hoodie - Women's Mint Foam \u002F Heather \u002F White M
1.96151E+11,70,70,2,1125098,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Light Menta \u002F Sail XXS
1.96151E+11,70,70,5,1125099,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Light Menta \u002F Sail XS
1.96151E+11,70,70,0,1125102,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Light Menta \u002F Sail L
1.96151E+11,70,70,1,1125108,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Valerian Blue \u002F Sail L
1.96151E+11,70,70,12,1125112,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Arctic Orange \u002F Sail S
1.96151E+11,70,70,2,1125113,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Arctic Orange \u002F Sail M
1.96153E+11,75,75,1,1300385,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Diffused Taupe \u002F Sail XS
1.96153E+11,75,75,10,1300386,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Diffused Taupe \u002F Sail S
1.96153E+11,75,75,14,1300387,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Diffused Taupe \u002F Sail M
1.96153E+11,75,75,10,1300388,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Diffused Taupe \u002F Sail L
1.96153E+11,75,75,3,1300389,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Diffused Taupe \u002F Sail XL
1.96153E+11,75,75,2,1300390,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Noise Aqua \u002F Sail XS
1.96153E+11,75,75,19,1300391,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Noise Aqua \u002F Sail S
1.96153E+11,75,75,20,1300392,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Noise Aqua \u002F Sail M
1.96153E+11,75,75,15,1300393,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Noise Aqua \u002F Sail L
1.96153E+11,75,75,2,1300394,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Noise Aqua \u002F Sail XL
1.96153E+11,75,75,5,1300395,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Rosewood \u002F Sail XS
1.96153E+11,75,75,41,1300396,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Rosewood \u002F Sail S
1.96153E+11,75,75,46,1300397,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Rosewood \u002F Sail M
1.96153E+11,75,75,38,1300398,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Rosewood \u002F Sail L
1.96153E+11,75,75,5,1300399,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Rosewood \u002F Sail XL
1.96153E+11,75,75,9,1330989,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Medium Olive \u002F Sail XS
1.96153E+11,75,75,20,1330990,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Medium Olive \u002F Sail S
1.96153E+11,75,75,26,1330991,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Medium Olive \u002F Sail M
1.96153E+11,75,75,16,1330992,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Medium Olive \u002F Sail L
1.96153E+11,75,75,9,1330993,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Medium Olive \u002F Sail XL
1.96157E+11,75,75,5,1330994,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Indigo Haze \u002F Sail XS
1.96157E+11,75,75,1,1330995,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Indigo Haze \u002F Sail S
1.96157E+11,75,75,7,1330996,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Indigo Haze \u002F Sail M
1.96157E+11,75,75,6,1330997,Nike Sportswear Phoenix Fleece Oversized Pullover Hoodie - Women's Indigo Haze \u002F Sail L
1.96304E+11,84,84,4,1073492,Vuori Laguna Hoodie - Women's LAU S
1.96304E+11,84,84,9,1073493,Vuori Laguna Hoodie - Women's LAU M
1.96304E+11,84,84,4,1073494,Vuori Laguna Hoodie - Women's LAU L
1.96304E+11,84,84,2,1073495,Vuori Laguna Hoodie - Women's Laurel XL
1.96304E+11,84,84,4,1268051,Vuori Laguna Hoodie - Women's Light Heather Grey S
1.96304E+11,84,84,5,1268052,Vuori Laguna Hoodie - Women's Light Heather Grey M
1.96304E+11,84,84,4,1268053,Vuori Laguna Hoodie - Women's Light Heather Grey L
1.96153E+11,70,70,6,1330954,Nike Sportswear Phoenix Fleece Over-Oversized Crewneck Sweatshirt - Women's Medium Olive \u002F Sail XS
1.96153E+11,70,70,22,1330955,Nike Sportswear Phoenix Fleece Over-Oversized Crewneck Sweatshirt - Women's Medium Olive \u002F Sail S
1.96153E+11,70,70,16,1330956,Nike Sportswear Phoenix Fleece Over-Oversized Crewneck Sweatshirt - Women's Medium Olive \u002F Sail M
1.96153E+11,70,70,20,1330957,Nike Sportswear Phoenix Fleece Over-Oversized Crewneck Sweatshirt - Women's Medium Olive \u002F Sail L
1.96153E+11,70,70,3,1330958,Nike Sportswear Phoenix Fleece Over-Oversized Crewneck Sweatshirt - Women's Medium Olive \u002F Sail XL
1.96157E+11,70,70,5,1330959,Nike Sportswear Phoenix Fleece Over-Oversized Crewneck Sweatshirt - Women's Desert Ochre \u002F Sail XS
1.96157E+11,70,70,23,1330960,Nike Sportswear Phoenix Fleece Over-Oversized Crewneck Sweatshirt - Women's Desert Ochre \u002F Sail S
1.96157E+11,70,70,25,1330961,Nike Sportswear Phoenix Fleece Over-Oversized Crewneck Sweatshirt - Women's Desert Ochre \u002F Sail M
1.96157E+11,70,70,19,1330962,Nike Sportswear Phoenix Fleece Over-Oversized Crewneck Sweatshirt - Women's Desert Ochre \u002F Sail L
1.96013E+11,100,100,5,1317021,The North Face Flyweight Hoodie 2.0 - Women's Skylight Blue XS
1.96013E+11,100,100,18,1317022,The North Face Flyweight Hoodie 2.0 - Women's Skylight Blue S
1.96013E+11,100,100,14,1317023,The North Face Flyweight Hoodie 2.0 - Women's Skylight Blue M
1.96013E+11,100,100,8,1317024,The North Face Flyweight Hoodie 2.0 - Women's Skylight Blue L
1.96153E+11,80,80,7,1331004,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Earth \u002F Plum Eclipse XS
1.96153E+11,80,80,20,1331005,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Earth \u002F Plum Eclipse S
1.96153E+11,80,80,19,1331006,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Earth \u002F Plum Eclipse M
1.96153E+11,80,80,14,1331007,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Earth \u002F Plum Eclipse L
1.96153E+11,80,80,5,1331008,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Earth \u002F Plum Eclipse XL
1.96157E+11,80,80,1,1331009,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Oxygen Purple \u002F Indigo Haze XS
1.96157E+11,80,80,14,1331010,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Oxygen Purple \u002F Indigo Haze S
1.96157E+11,80,80,20,1331011,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Oxygen Purple \u002F Indigo Haze M
1.96157E+11,80,80,14,1331012,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Oxygen Purple \u002F Indigo Haze L
1.96157E+11,80,80,2,1331013,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Oxygen Purple \u002F Indigo Haze XL
1.96249E+11,260,260,2,1321519,The North Face Summit Series Casaval Hybrid Hoodie - Women's Lavender Fog S
1.96249E+11,260,260,4,1321520,The North Face Summit Series Casaval Hybrid Hoodie - Women's Lavender Fog M
1.96134E+11,68,68,5,1312055,Volcom Coco Ho Mock Neck Pullover Dark Clay S
1.96134E+11,68,68,4,1312056,Volcom Coco Ho Mock Neck Pullover Dark Clay M
1.96134E+11,68,68,4,1312057,Volcom Coco Ho Mock Neck Pullover Dark Clay L
1.95246E+11,60,60,1,1144622,Nike Sportswear Club Fleece Training Hoodie - Women's Rose Whisper S
1.95246E+11,60,60,3,1144624,Nike Sportswear Club Fleece Training Hoodie - Women's Rose Whisper M
1.95246E+11,60,60,1,1144625,Nike Sportswear Club Fleece Training Hoodie - Women's Rose Whisper XL
1.95246E+11,60,60,3,1144626,Nike Sportswear Club Fleece Training Hoodie - Women's Black M
8.88664E+11,110,110,2,1324279,Mountain Hardwear Stryder Anorak Jacket - Women's Clay Earth S
8.88664E+11,110,110,4,1324280,Mountain Hardwear Stryder Anorak Jacket - Women's Clay Earth M
1.96249E+11,100,100,2,1318834,The North Face Juniper Basin Crew Shirt - Women's TNF Black XS
1.96249E+11,100,100,6,1318835,The North Face Juniper Basin Crew Shirt - Women's TNF Black S
1.96249E+11,100,100,7,1318836,The North Face Juniper Basin Crew Shirt - Women's TNF Black M
1.96249E+11,100,100,7,1318837,The North Face Juniper Basin Crew Shirt - Women's TNF Black L
1.96011E+11,65,65,2,1321460,The North Face Simple Logo Crewneck - Women's Blue Coral XS
1.96011E+11,65,65,14,1321461,The North Face Simple Logo Crewneck - Women's Blue Coral S
1.96011E+11,65,65,25,1321462,The North Face Simple Logo Crewneck - Women's Blue Coral M
1.96011E+11,65,65,17,1321463,The North Face Simple Logo Crewneck - Women's Blue Coral L
1.94188E+11,149,149,226,1122214,Patagonia Microdini Fleece Hoody - Women's Tidepool Blue XS
1.94188E+11,149,149,500,1122215,Patagonia Microdini Fleece Hoody - Women's Tidepool Blue S
1.94188E+11,149,149,500,1122216,Patagonia Microdini Fleece Hoody - Women's Tidepool Blue M
1.94188E+11,149,149,335,1122217,Patagonia Microdini Fleece Hoody - Women's Tidepool Blue L
1.94188E+11,149,149,190,1122218,Patagonia Microdini Fleece Hoody - Women's Tidepool Blue XL
1.95699E+11,149,149,89,1122219,Patagonia Microdini Fleece Hoody - Women's Tidepool Blue XXL
1.957E+11,149,149,34,1344838,Patagonia Microdini Fleece Hoody - Women's Bayou Blue XS
1.957E+11,149,149,134,1344839,Patagonia Microdini Fleece Hoody - Women's Bayou Blue S
1.957E+11,149,149,370,1344840,Patagonia Microdini Fleece Hoody - Women's Bayou Blue M
1.957E+11,149,149,289,1344841,Patagonia Microdini Fleece Hoody - Women's Bayou Blue L
1.957E+11,149,149,234,1344842,Patagonia Microdini Fleece Hoody - Women's Bayou Blue XL
1.957E+11,149,149,137,1344843,Patagonia Microdini Fleece Hoody - Women's Bayou Blue XXL
1.957E+11,149,149,62,1344845,Patagonia Microdini Fleece Hoody - Women's Evening Mauve S
1.957E+11,149,149,21,1344848,Patagonia Microdini Fleece Hoody - Women's Evening Mauve XL
1.95699E+11,229,229,29,1122176,Patagonia Down Sweater Vest - Women's Wool White XXS
1.95699E+11,229,229,45,1351114,Patagonia Down Sweater Vest - Women's Black XXS
1.95699E+11,229,229,207,1351115,Patagonia Down Sweater Vest - Women's Black XS
1.95699E+11,229,229,500,1351116,Patagonia Down Sweater Vest - Women's Black S
1.95699E+11,229,229,500,1351117,Patagonia Down Sweater Vest - Women's Black M
1.95699E+11,229,229,440,1351118,Patagonia Down Sweater Vest - Women's Black L
1.95699E+11,229,229,146,1351119,Patagonia Down Sweater Vest - Women's Black XL
1.95699E+11,229,229,29,1351120,Patagonia Down Sweater Vest - Women's Black XXL
1.95699E+11,229,229,21,1351121,Patagonia Down Sweater Vest - Women's New Navy XXS
1.95699E+11,229,229,126,1351122,Patagonia Down Sweater Vest - Women's New Navy XS
1.95699E+11,229,229,213,1351123,Patagonia Down Sweater Vest - Women's New Navy S
1.95699E+11,229,229,358,1351124,Patagonia Down Sweater Vest - Women's New Navy M
1.95699E+11,229,229,143,1351125,Patagonia Down Sweater Vest - Women's New Navy L
1.95699E+11,229,229,108,1351126,Patagonia Down Sweater Vest - Women's New Navy XL
1.95699E+11,229,229,170,1351128,Patagonia Down Sweater Vest - Women's Wool White XS
1.95699E+11,229,229,500,1351129,Patagonia Down Sweater Vest - Women's Wool White S
1.95699E+11,229,229,500,1351130,Patagonia Down Sweater Vest - Women's Wool White M
1.95699E+11,229,229,369,1351131,Patagonia Down Sweater Vest - Women's Wool White L
1.94003E+11,64.99,130,0,1137321,Columbia Slopeside Village Omni-Heat High Boot - Women's Elk \u002F Auburn 9 Regular
1.94003E+11,64.99,130,2,1137324,Columbia Slopeside Village Omni-Heat High Boot - Women's Elk \u002F Auburn 6.5 Regular
1.94005E+11,130,130,1,1137326,Columbia Slopeside Village Omni-Heat High Boot - Women's Black \u002F Mud 11 Regular
1.94005E+11,130,130,1,1137328,Columbia Slopeside Village Omni-Heat High Boot - Women's Black \u002F Mud 9.5 Regular
1.94005E+11,130,130,1,1137333,Columbia Slopeside Village Omni-Heat High Boot - Women's Black \u002F Mud 8.5 Regular
1.9646E+11,55,55,5,1315012,adidas ALL SZN Fleece Sweatshirt - Women's Ecru Tint Melange XS
1.9646E+11,55,55,5,1315013,adidas ALL SZN Fleece Sweatshirt - Women's Ecru Tint Melange S
1.9646E+11,55,55,8,1315014,adidas ALL SZN Fleece Sweatshirt - Women's Ecru Tint Melange M
1.9646E+11,55,55,6,1315015,adidas ALL SZN Fleece Sweatshirt - Women's Ecru Tint Melange L
1.9646E+11,55,55,4,1315016,adidas ALL SZN Fleece Sweatshirt - Women's Ecru Tint Melange XL
1.95738E+11,55,55,5,1315035,adidas ALL SZN Fleece Sweatshirt - Women's Black XS
1.95738E+11,55,55,18,1315036,adidas ALL SZN Fleece Sweatshirt - Women's Black S
1.95738E+11,55,55,16,1315037,adidas ALL SZN Fleece Sweatshirt - Women's Black M
1.95738E+11,55,55,12,1315038,adidas ALL SZN Fleece Sweatshirt - Women's Black L
1.9604E+11,65,65,4,1314891,Under Armour Rival Terry Oversized Crew - Women's Black \u002F White XS
1.9604E+11,65,65,11,1314892,Under Armour Rival Terry Oversized Crew - Women's Black \u002F White S
1.9604E+11,65,65,13,1314893,Under Armour Rival Terry Oversized Crew - Women's Black \u002F White M
1.9604E+11,65,65,12,1314894,Under Armour Rival Terry Oversized Crew - Women's Black \u002F White L
1.9604E+11,65,65,4,1314895,Under Armour Rival Terry Oversized Crew - Women's Black \u002F White XL
1.96041E+11,65,65,7,1314896,Under Armour Rival Terry Oversized Crew - Women's Harbor Blue \u002F White XS
1.96041E+11,65,65,26,1314897,Under Armour Rival Terry Oversized Crew - Women's Harbor Blue \u002F White S
1.96041E+11,65,65,27,1314898,Under Armour Rival Terry Oversized Crew - Women's Harbor Blue \u002F White M
1.96041E+11,65,65,21,1314899,Under Armour Rival Terry Oversized Crew - Women's Harbor Blue \u002F White L
1.96041E+11,65,65,7,1314900,Under Armour Rival Terry Oversized Crew - Women's Harbor Blue \u002F White XL
1.9604E+11,65,65,5,1314901,Under Armour Rival Terry Oversized Crew - Women's Baja Blue \u002F White XS
1.9604E+11,65,65,16,1314902,Under Armour Rival Terry Oversized Crew - Women's Baja Blue \u002F White S
1.9604E+11,65,65,11,1314903,Under Armour Rival Terry Oversized Crew - Women's Baja Blue \u002F White M
1.9604E+11,65,65,16,1314904,Under Armour Rival Terry Oversized Crew - Women's Baja Blue \u002F White L
7.27603E+11,115,115,69,1295122,Outdoor Research Ferrosi Anorak - Plus - Women's Tropical \u002F Brick 1X
7.27603E+11,115,115,22,1295123,Outdoor Research Ferrosi Anorak - Plus - Women's Tropical \u002F Brick 2X
7.27603E+11,115,115,86,1295126,Outdoor Research Ferrosi Anorak - Plus - Women's Rhubarb \u002F Galaxy 1X
1.96152E+11,60,60,3,1125156,Nike Sportswear Club Fleece Oversized Hoodie - Women's Oatmeal Heather \u002F White XS
1.96152E+11,60,60,15,1125157,Nike Sportswear Club Fleece Oversized Hoodie - Women's Oatmeal Heather \u002F White S
1.96152E+11,60,60,10,1125158,Nike Sportswear Club Fleece Oversized Hoodie - Women's Oatmeal Heather \u002F White M
1.96152E+11,60,60,8,1125159,Nike Sportswear Club Fleece Oversized Hoodie - Women's Oatmeal Heather \u002F White L
1.96152E+11,65,65,4,1125161,Nike Sportswear Club Fleece Oversized Hoodie - Women's Pink Oxford \u002F White XS
1.96152E+11,65,65,3,1125162,Nike Sportswear Club Fleece Oversized Hoodie - Women's Pink Oxford \u002F White S
,49.95,49.95,65,444722,Black Diamond Wind Hood Softshell Glove Smoke L
,49.95,49.95,87,444724,Black Diamond Wind Hood Softshell Glove Smoke S
,49.95,49.95,146,444725,Black Diamond Wind Hood Softshell Glove Smoke XL
,399.95,399.95,122,707557,Black Diamond Recon Stretch Ski Shell - Women's Black L
,399.95,399.95,192,707558,Black Diamond Recon Stretch Ski Shell - Women's Black M
,399.95,399.95,176,707559,Black Diamond Recon Stretch Ski Shell - Women's Black S
,399.95,399.95,46,707560,Black Diamond Recon Stretch Ski Shell - Women's Black XL
,399.95,399.95,44,707561,Black Diamond Recon Stretch Ski Shell - Women's Black XS
7.93662E+11,399.95,399.95,0,958798,Black Diamond Recon Stretch Ski Shell - Women's Azul \u002F Azurite XS
7.93662E+11,399.95,399.95,234,958799,Black Diamond Recon Stretch Ski Shell - Women's Azul \u002F Azurite S
7.93662E+11,399.95,399.95,236,958800,Black Diamond Recon Stretch Ski Shell - Women's Azul \u002F Azurite M
7.93662E+11,399.95,399.95,155,958801,Black Diamond Recon Stretch Ski Shell - Women's Azul \u002F Azurite L
7.93662E+11,399.95,399.95,59,958802,Black Diamond Recon Stretch Ski Shell - Women's Azul \u002F Azurite XL
7.93662E+11,399.95,399.95,240,958804,Black Diamond Recon Stretch Ski Shell - Women's Azurite S
7.93662E+11,399.95,399.95,248,958805,Black Diamond Recon Stretch Ski Shell - Women's Azurite M
7.93662E+11,399.95,399.95,177,958806,Black Diamond Recon Stretch Ski Shell - Women's Azurite L
7.93662E+11,280,400,1,958810,Black Diamond Recon Stretch Ski Shell - Women's Dark Patina \u002F Azurite M
7.93662E+11,279.27,398.95,1,958811,Black Diamond Recon Stretch Ski Shell - Women's Dark Patina \u002F Azurite L
1.96149E+11,55,55,2,1083662,Nike Sportswear Club Fleece Logo Crew-Neck Sweatshirt - Women's Black \u002F White XS
1.96149E+11,55,55,3,1083663,Nike Sportswear Club Fleece Logo Crew-Neck Sweatshirt - Women's Black \u002F White S
1.96149E+11,55,55,5,1083664,Nike Sportswear Club Fleece Logo Crew-Neck Sweatshirt - Women's Black \u002F White M
1.96149E+11,55,55,3,1083665,Nike Sportswear Club Fleece Logo Crew-Neck Sweatshirt - Women's Black \u002F White L
1.96149E+11,55,55,2,1083666,Nike Sportswear Club Fleece Logo Crew-Neck Sweatshirt - Women's Black \u002F White XL
1.96149E+11,55,55,14,1083667,Nike Sportswear Club Fleece Logo Crew-Neck Sweatshirt - Women's Oatmeal Heather \u002F White XS
1.96149E+11,55,55,54,1083668,Nike Sportswear Club Fleece Logo Crew-Neck Sweatshirt - Women's Oatmeal Heather \u002F White S
